time,open,high,low,close
1713790800,66010,66272,65726,66189
1713794400,66145,66546,66018,66074
1713798000,66074,66140,65702,66027
1713801600,66029,66444,65970,66199
1713805200,66185,66855,66176,66584
1713808800,66583,66731,66320,66359
1713812400,66354,66623,66169,66555
1713816000,66558,66775,66432,66543
1713819600,66540,66580,66375,66540
1713823200,66553,67208,66553,67052
1713826800,67077,67241,66817,66855
1713830400,66845,67056,66737,67056
1713834000,67056,67201,66824,66824
1713837600,66861,66950,66609,66656
1713841200,66636,66802,66479,66485
1713844800,66482,66607,66232,66293
1713848400,66285,66647,66236,66542
1713852000,66553,66671,66359,66417
1713855600,66414,66466,66089,66132
1713859200,66135,66253,66010,66242
1713862800,66262,66304,66073,66086
1713866400,66087,66319,66087,66227
1713870000,66251,66251,65899,66064
1713873600,66064,66173,65837,66137
1713877200,66135,66591,66066,66544
1713880800,66557,67166,66447,66947
1713884400,66972,66972,66359,66393
1713888000,66449,66807,66390,66773
1713891600,66768,66910,66603,66775
1713895200,66780,66864,66608,66803
1713898800,66793,66800,66415,66485
1713902400,66485,66485,65970,66355
1713906000,66352,66455,66257,66346
1713909600,66348,66455,66276,66371
1713913200,66370,66444,66145,66421
1713916800,66413,66751,66413,66751
1713920400,66751,66886,66687,66768
1713924000,66748,66764,66470,66535
1713927600,66530,66719,66515,66598
1713931200,66614,67048,66614,67019
1713934800,67008,67057,66655,66750
1713938400,66731,66794,66567,66786
1713942000,66775,66871,66599,66642
1713945600,66641,66730,66496,66536
1713949200,66530,66553,66281,66365
1713952800,66360,66494,66216,66417
1713956400,66420,66615,66361,66570
1713960000,66577,66744,66368,66369
1713963600,66368,66368,65816,66077
1713967200,66053,66184,64733,65228
1713970800,65214,65226,64480,64577
1713974400,64566,64909,64318,64755
1713978000,64755,65112,64729,64860
1713981600,64856,64884,64059,64059
1713985200,64060,64437,63733,63939
1713988800,63946,64198,63554,64049
1713992400,64044,64375,63950,64341
1713996000,64309,64355,63921,64056
1713999600,64012,64305,63811,64259
1714003200,64254,64708,64196,64555
1714006800,64547,64660,64041,64041
1714010400,64038,64305,63875,64259
1714014000,64289,64437,64139,64262
1714017600,64270,64363,64052,64327
1714021200,64325,64364,64028,64211
1714024800,64209,64368,64182,64275
1714028400,64275,64365,63822,64008
1714032000,64008,64162,63722,63909
1714035600,63908,64159,63828,63961
1714039200,63959,63959,63356,63473
1714042800,63468,63967,63440,63830
1714046400,63834,64262,63277,63396
1714050000,63445,63535,62785,63385
1714053600,63414,63823,63209,63367
1714057200,63350,64159,63229,64104
1714060800,64091,64475,63942,64388
1714064400,64402,64809,64358,64682
1714068000,64681,64910,64454,64690
1714071600,64698,64749,64547,64708
1714075200,64713,64967,64483,64800
1714078800,64789,65286,64708,64708
1714082400,64708,64758,64568,64610
1714086000,64610,64745,64446,64493
1714089600,64488,64551,64119,64311
1714093200,64306,64641,63921,64400
1714096800,64389,64655,64333,64503
1714100400,64500,64502,64316,64371
1714104000,64378,64387,64178,64201
1714107600,64196,64563,64028,64561
1714111200,64554,64582,64260,64385
1714114800,64372,64599,64252,64269
1714118400,64277,64460,64252,64396
1714122000,64405,64561,64314,64461
1714125600,64473,64554,64068,64091
1714129200,64091,64244,64077,64229
1714132800,64228,64483,63959,64127
1714136400,64136,64561,63668,64491
1714140000,64486,64793,63784,63833
1714143600,63840,64012,63348,63483
1714147200,63476,63747,63306,63648
1714150800,63640,64074,63543,63981
1714154400,63982,64128,63924,64049
1714158000,64031,64096,63714,63714
1714161600,63719,64067,63718,63935
1714165200,63947,64059,63813,64040
1714168800,64034,64035,63676,63803
1714172400,63798,63901,63737,63745
1714176000,63746,63903,62841,63135
1714179600,63163,63242,62405,62552
1714183200,62566,63307,62480,62926
1714186800,62909,63126,62811,63055
1714190400,63050,63144,62914,63009
1714194000,63022,63075,62788,62955
1714197600,62944,63083,62833,62979
1714201200,62973,63119,62921,62927
1714204800,62932,63019,62900,62983
1714208400,62979,62997,62856,62929
1714212000,62940,62951,62690,62758
1714215600,62757,62894,62653,62813
1714219200,62821,63113,62792,62992
1714222800,62996,63204,62965,63173
1714226400,63173,63363,63037,63093
1714230000,63092,63170,62827,62918
1714233600,62914,63052,62720,62720
1714237200,62713,63584,62713,63377
1714240800,63369,63552,62818,63293
1714244400,63286,63343,63151,63315
1714248000,63317,63405,63128,63237
1714251600,63235,63320,63121,63247
1714255200,63245,63401,63192,63215
1714258800,63216,63516,63216,63429
1714262400,63417,63706,63417,63580
1714266000,63579,63638,63485,63563
1714269600,63562,63984,63517,63901
1714273200,63899,64310,63897,63991
1714276800,63988,64018,63808,63819
1714280400,63809,63975,63783,63907
1714284000,63912,63967,63768,63943
1714287600,63931,64013,63866,63885
1714291200,63881,63949,63639,63670
1714294800,63668,63796,63645,63734
1714298400,63726,63763,63352,63659
1714302000,63661,63676,63379,63467
1714305600,63459,63638,63391,63555
1714309200,63555,63828,63502,63747
1714312800,63746,63750,63471,63579
1714316400,63578,63630,63447,63520
1714320000,63515,63760,63460,63685
1714323600,63686,63783,63552,63746
1714327200,63741,63940,63680,63900
1714330800,63913,63917,63707,63732
1714334400,63707,63718,63584,63676
1714338000,63664,63707,63585,63654
1714341600,63644,63710,62924,63140
1714345200,63133,63136,62811,63098
1714348800,63106,63289,63037,63249
1714352400,63241,63333,63069,63222
1714356000,63212,63273,62585,62700
1714359600,62698,62747,62226,62288
1714363200,62270,62628,62211,62522
1714366800,62518,62526,62037,62449
1714370400,62445,62463,61943,62188
1714374000,62186,62410,61950,62397
1714377600,62398,62488,62210,62394
1714381200,62398,62644,62277,62529
1714384800,62526,62660,62384,62384
1714388400,62385,62422,62173,62241
1714392000,62226,62623,62069,62568
1714395600,62574,62667,61764,61995
1714399200,61994,62992,61864,62825
1714402800,62830,63090,62729,63033
1714406400,63038,63136,62750,62790
1714410000,62778,63211,62778,63025
1714413600,63017,63045,62702,62851
1714417200,62837,62970,62532,62966
1714420800,62965,63128,62865,62954
1714424400,62953,63128,62812,63069
1714428000,63040,63898,63011,63857
1714431600,63894,64181,63798,63832
1714435200,63849,64714,63696,64546
1714438800,64588,64588,63569,63622
1714442400,63581,63859,63084,63757
1714446000,63754,63802,63546,63630
1714449600,63676,63687,63357,63379
1714453200,63407,63479,63079,63322
1714456800,63318,63447,63227,63403
1714460400,63399,63445,63137,63145
1714464000,63140,63224,61824,61914
1714467600,61886,62123,61585,61669
1714471200,61661,61761,61447,61761
1714474800,61763,61763,61019,61181
1714478400,61154,61307,60753,61208
1714482000,61215,61291,60748,60800
1714485600,60777,61506,60525,61209
1714489200,61239,61360,60554,60741
1714492800,60748,60836,60148,60301
1714496400,60292,60467,59999,60317
1714500000,60316,60466,59982,60325
1714503600,60316,60430,59068,59150
1714507200,59160,60079,59160,59868
1714510800,59866,60319,59855,60112
1714514400,60090,60956,60090,60531
1714518000,60524,60873,60343,60632
1714521600,60611,60786,60018,60186
1714525200,60187,60354,59810,60058
1714528800,60063,60104,59523,59863
1714532400,59861,60227,59835,60183
1714536000,60176,60278,60119,60208
1714539600,60207,60250,59899,59973
1714543200,59995,60026,59450,59463
1714546800,59476,59487,57082,57441
1714550400,57408,57499,56500,57067
1714554000,57073,57561,56953,57038
1714557600,57030,57702,56809,57702
1714561200,57708,57834,57409,57831
1714564800,57830,58203,57666,57931
1714568400,57924,57960,57212,57220
1714572000,57242,57533,57042,57418
1714575600,57411,57412,56600,56800
1714579200,56810,57343,56673,56967
1714582800,56967,57626,56564,57368
1714586400,57350,59395,57302,58856
1714590000,58868,59228,56834,56893
1714593600,56879,57453,56702,57297
1714597200,57280,58070,57184,57808
1714600800,57817,58105,57787,57799
1714604400,57799,58462,57738,58256
1714608000,58272,58497,57600,57698
1714611600,57699,57829,56932,57052
1714615200,57062,57571,57062,57405
1714618800,57428,57638,57333,57393
1714622400,57368,57568,57250,57308
1714626000,57311,57450,57154,57446
1714629600,57440,57676,57360,57589
1714633200,57624,57875,57598,57637
1714636800,57649,57931,57584,57805
1714640400,57808,57855,57633,57767
1714644000,57770,57868,57565,57797
1714647600,57783,58652,57776,58537
1714651200,58532,59086,58452,58518
1714654800,58531,58789,58238,58445
1714658400,58412,59296,58305,59061
1714662000,59043,59465,58968,59285
1714665600,59277,59338,58947,59029
1714669200,59036,59277,58965,59197
1714672800,59206,59579,59002,59398
1714676400,59407,59407,59033,59369
1714680000,59341,59431,58672,58740
1714683600,58729,59623,58715,59124
1714687200,59113,59435,59097,59347
1714690800,59340,59386,59082,59099
1714694400,59076,59147,58829,59049
1714698000,59051,59488,59038,59329
1714701600,59322,59901,59289,59555
1714705200,59556,60000,59544,59733
1714708800,59729,59850,59581,59603
1714712400,59608,59640,59489,59545
1714716000,59535,59569,59267,59277
1714719600,59267,59437,59082,59170
1714723200,59183,59382,59126,59224
1714726800,59234,59566,59208,59478
1714730400,59472,59472,58863,59049
1714734000,59039,59416,58880,59282
1714737600,59290,60749,59011,60656
1714741200,60634,61795,60543,61714
1714744800,61705,62109,61402,61646
1714748400,61641,61820,61363,61701
1714752000,61704,62196,61576,61711
1714755600,61700,61986,61566,61831
1714759200,61824,62007,61728,61851
1714762800,61826,62106,61609,62102
1714766400,62100,63225,61997,62904
1714770000,62946,62987,62417,62769
1714773600,62779,63036,62680,62851
1714777200,62814,63340,62812,62915
1714780800,62907,63203,62812,63107
1714784400,63106,63576,62851,62891
1714788000,62891,62923,62585,62722
1714791600,62718,62889,62684,62712
1714795200,62737,63164,62707,63081
1714798800,63080,63444,62977,63415
1714802400,63398,63404,62940,63014
1714806000,62982,63163,62913,62994
1714809600,62993,63229,62942,63189
1714813200,63184,63325,63065,63189
1714816800,63187,64482,63126,64482
1714820400,64426,64522,63714,63868
1714824000,63885,64094,63779,64082
1714827600,64093,64158,63491,63751
1714831200,63738,63964,63567,63833
1714834800,63830,63847,63487,63618
1714838400,63630,63736,63424,63701
1714842000,63693,63770,63352,63499
1714845600,63480,63764,63412,63652
1714849200,63653,64013,63555,63927
1714852800,63923,64198,63882,63883
1714856400,63882,64121,63577,63904
1714860000,63918,63929,63607,63653
1714863600,63618,63921,63615,63899
1714867200,63901,64182,63448,63531
1714870800,63529,63605,62947,63329
1714874400,63321,63439,63159,63162
1714878000,63155,63288,63016,63253
1714881600,63244,63434,63240,63356
1714885200,63347,63500,63151,63221
1714888800,63222,63476,63179,63389
1714892400,63388,63951,63380,63760
1714896000,63760,63936,63577,63684
1714899600,63684,63758,63592,63689
1714903200,63682,63847,63592,63712
1714906800,63698,63936,63669,63878
1714910400,63870,63900,63656,63739
1714914000,63735,64267,63658,64142
1714917600,64131,64144,63783,64111
1714921200,64104,64625,64005,64431
1714924800,64430,64544,64222,64317
1714928400,64328,64487,64190,64222
1714932000,64227,64249,63882,63958
1714935600,63948,64024,63863,63888
1714939200,63880,63880,63610,63747
1714942800,63736,63867,63624,63867
1714946400,63866,63890,63722,63863
1714950000,63867,64236,63844,64021
1714953600,64024,64344,64024,64225
1714957200,64230,64499,64105,64166
1714960800,64166,64237,63852,63852
1714964400,63852,63948,63745,63887
1714968000,63887,64182,63780,64159
1714971600,64163,64342,64041,64190
1714975200,64168,64446,64141,64243
1714978800,64242,64568,64182,64546
1714982400,64550,65513,64497,65156
1714986000,65149,65356,65107,65151
1714989600,65173,65276,63844,64033
1714993200,64042,64358,64020,64220
1714996800,64244,64313,63356,63556
1715000400,63578,63982,63452,63880
1715004000,63867,64221,63234,63285
1715007600,63320,63753,62931,63644
1715011200,63630,63755,63114,63205
1715014800,63192,63500,62976,63164
1715018400,63176,63527,62973,63400
1715022000,63391,63405,62720,63193
1715025600,63218,63398,63039,63307
1715029200,63294,63610,63294,63540
1715032800,63525,63573,63416,63505
1715036400,63489,63500,63135,63164
1715040000,63159,63670,62962,63548
1715043600,63541,63951,63487,63891
1715047200,63874,63924,63622,63700
1715050800,63694,63710,62864,63243
1715054400,63242,63466,63105,63466
1715058000,63447,63715,63249,63510
1715061600,63559,63713,63409,63638
1715065200,63631,63894,63560,63686
1715068800,63673,64389,63610,64228
1715072400,64234,64367,64082,64129
1715076000,64126,64172,63775,64097
1715079600,64092,64130,63386,63496
1715083200,63497,63760,63482,63663
1715086800,63665,63722,63136,63207
1715090400,63207,64059,63090,64041
1715094000,64041,64309,63606,63726
1715097600,63738,63882,63500,63622
1715101200,63632,63648,63331,63383
1715104800,63384,63397,62818,63165
1715108400,63167,63257,62969,63067
1715112000,63043,63186,62895,62977
1715115600,62969,63156,62833,63073
1715119200,63069,63105,62756,62854
1715122800,62848,62874,62278,62320
1715126400,62310,62690,62151,62587
1715130000,62586,62690,62438,62508
1715133600,62515,62854,62515,62755
1715137200,62739,62953,62597,62882
1715140800,62889,62996,62383,62519
1715144400,62513,62732,62398,62611
1715148000,62605,62707,62136,62492
1715151600,62491,62560,62074,62210
1715155200,62198,62429,62054,62363
1715158800,62366,62410,62079,62294
1715162400,62294,62503,62252,62459
1715166000,62434,62502,62145,62220
1715169600,62231,62435,62084,62236
1715173200,62227,62410,61779,62410
1715176800,62416,62794,62160,62552
1715180400,62551,62596,61892,62259
1715184000,62257,62420,61996,62420
1715187600,62420,62659,62368,62584
1715191200,62578,62735,62439,62499
1715194800,62497,62528,61952,62154
1715198400,62147,62218,61428,61562
1715202000,61554,61730,61366,61472
1715205600,61430,61559,61095,61242
1715209200,61237,61237,60873,61181
1715212800,61143,61462,61124,61379
1715216400,61377,61528,61373,61524
1715220000,61528,61656,61462,61642
1715223600,61637,61757,61406,61652
1715227200,61659,61738,61411,61482
1715230800,61483,61675,61419,61563
1715234400,61554,61750,61507,61596
1715238000,61592,61617,61116,61237
1715241600,61220,61410,61158,61282
1715245200,61280,61324,60919,61255
1715248800,61255,61281,60779,60779
1715252400,60797,61145,60634,61040
1715256000,61039,61579,61012,61536
1715259600,61510,61511,60860,61148
1715263200,61100,61522,61100,61513
1715266800,61527,62241,61439,62139
1715270400,62132,62653,61824,61857
1715274000,61844,62181,61768,61931
1715277600,61929,62233,61874,62233
1715281200,62236,62548,62181,62442
1715284800,62440,62643,62343,62618
1715288400,62618,62811,62443,62536
1715292000,62536,63409,62487,63272
1715295600,63272,63323,62850,63075
1715299200,63072,63098,62750,62828
1715302800,62835,62965,62675,62884
1715306400,62862,63030,62761,62906
1715310000,62911,62932,62791,62908
1715313600,62910,63003,62790,62918
1715317200,62929,62959,62683,62768
1715320800,62767,63876,62732,63156
1715324400,63167,63363,63001,63076
1715328000,63068,63134,62864,63035
1715331600,63037,63189,62856,63119
1715335200,63122,63122,62879,63026
1715338800,63021,63320,62806,63303
1715342400,63291,63455,62962,63016
1715346000,63018,63114,62816,63002
1715349600,62983,63074,60706,61089
1715353200,61059,61285,60683,60892
1715356800,60893,61278,60250,61056
1715360400,61046,61047,60176,60371
1715364000,60357,60745,60205,60693
1715367600,60679,60861,60504,60625
1715371200,60644,60928,60442,60504
1715374800,60506,60773,60446,60703
1715378400,60661,60902,60602,60858
1715382000,60837,60996,60774,60793
1715385600,60799,60921,60628,60773
1715389200,60775,61069,60751,60863
1715392800,60869,60933,60765,60879
1715396400,60883,60906,60700,60707
1715400000,60720,60848,60707,60758
1715403600,60760,60909,60751,60907
1715407200,60931,61042,60885,60941
1715410800,60946,61007,60858,61007
1715414400,61019,61046,60767,60773
1715418000,60817,60857,60663,60857
1715421600,60854,60870,60665,60710
1715425200,60738,60765,60474,60659
1715428800,60659,60765,60619,60684
1715432400,60694,60955,60646,60948
1715436000,60951,60962,60758,60813
1715439600,60853,61454,60845,61150
1715443200,61154,61388,61082,61177
1715446800,61182,61229,60999,61069
1715450400,61094,61255,60999,61196
1715454000,61200,61205,61042,61122
1715457600,61128,61138,60779,60993
1715461200,60994,61002,60832,60907
1715464800,60901,60988,60879,60900
1715468400,60893,60977,60758,60816
1715472000,60813,61064,60794,60947
1715475600,60953,61057,60846,60847
1715479200,60845,60955,60816,60903
1715482800,60903,60946,60842,60910
1715486400,60906,61094,60905,61081
1715490000,61081,61081,60955,61036
1715493600,61020,61046,60925,60926
1715497200,60925,60976,60600,60787
1715500800,60794,61072,60779,61021
1715504400,61026,61050,60940,60981
1715508000,60974,61329,60919,61122
1715511600,61135,61208,61086,61105
1715515200,61111,61196,61057,61129
1715518800,61122,61196,61064,61161
1715522400,61164,61277,61108,61153
1715526000,61154,61520,61131,61391
1715529600,61391,61848,61326,61350
1715533200,61343,61639,61182,61603
1715536800,61588,61633,61336,61349
1715540400,61350,61417,61210,61394
1715544000,61388,61414,61256,61272
1715547600,61254,61288,60903,61211
1715551200,61215,61382,61183,61302
1715554800,61296,61506,61261,61462
1715558400,61446,61772,61446,61478
1715562000,61482,61503,61174,61395
1715565600,61387,61461,60941,61028
1715569200,61028,61152,60758,61136
1715572800,61137,61147,60889,60951
1715576400,60957,60995,60801,60840
1715580000,60844,61506,60794,61479
1715583600,61477,62417,61451,62327
1715587200,62304,63030,62304,62749
1715590800,62743,63262,62735,63046
1715594400,63023,63061,62375,62658
1715598000,62656,62737,62482,62718
1715601600,62709,62879,62413,62850
1715605200,62819,63018,62597,62755
1715608800,62763,63085,62740,62759
1715612400,62759,63184,62759,63000
1715616000,62999,63444,62926,63171
1715619600,63167,63167,62610,62805
1715623200,62805,62808,62560,62778
1715626800,62775,63174,62775,63174
1715630400,63166,63177,62993,63093
1715634000,63086,63114,62834,62899
1715637600,62893,62947,62720,62762
1715641200,62762,62959,62720,62934
1715644800,62917,63075,62698,62803
1715648400,62794,62999,62578,62657
1715652000,62628,62689,62435,62491
1715655600,62495,62638,62315,62448
1715659200,62407,62613,62322,62509
1715662800,62498,62683,62427,62649
1715666400,62659,62659,61440,62015
1715670000,61999,62074,61824,61993
1715673600,61995,61995,61683,61846
1715677200,61815,61917,61723,61769
1715680800,61772,61781,61500,61697
1715684400,61702,61852,61666,61761
1715688000,61760,62054,61151,61542
1715691600,61542,62017,61432,61656
1715695200,61658,62293,61108,61753
1715698800,61772,61995,61629,61748
1715702400,61749,61791,61218,61389
1715706000,61408,61482,61138,61271
1715709600,61271,61411,61190,61376
1715713200,61376,61631,61352,61559
1715716800,61556,61683,61523,61582
1715720400,61579,61756,61446,61682
1715724000,61638,61740,61543,61674
1715727600,61684,61702,61509,61543
1715731200,61552,61766,61322,61411
1715734800,61411,61720,61411,61672
1715738400,61672,61867,61672,61750
1715742000,61750,61995,61748,61923
1715745600,61922,61952,61798,61881
1715749200,61881,62052,61881,61917
1715752800,61926,61971,61819,61950
1715756400,61950,62256,61881,62188
1715760000,62196,62251,62047,62130
1715763600,62139,62895,61933,62668
1715767200,62675,62984,62383,62691
1715770800,62677,62811,62256,62452
1715774400,62463,64150,62427,63741
1715778000,63772,64699,63549,64156
1715781600,64165,64530,63999,64530
1715785200,64537,65097,64416,64745
1715788800,64733,65144,64733,64792
1715792400,64807,65175,64807,65125
1715796000,65099,65867,65017,65752
1715799600,65765,66461,65341,66099
1715803200,66083,66144,65786,65992
1715806800,65990,66231,65844,65907
1715810400,65913,66319,65885,66148
1715814000,66140,66471,66098,66242
1715817600,66234,66688,65988,66108
1715821200,66103,66223,65859,66006
1715824800,66000,66129,65804,65926
1715828400,65927,66103,65831,66006
1715832000,65986,66028,65811,65835
1715835600,65829,65910,65781,65794
1715839200,65793,66002,65686,65973
1715842800,65970,66311,65948,66209
1715846400,66179,66455,66155,66308
1715850000,66303,66367,66122,66366
1715853600,66365,66367,66129,66182
1715857200,66170,66583,66049,66528
1715860800,66514,66766,65940,66031
1715864400,66038,66383,65812,66358
1715868000,66350,66409,65609,65617
1715871600,65614,65915,65375,65842
1715875200,65837,65850,65113,65153
1715878800,65154,65394,64598,64986
1715882400,64985,65191,64842,65132
1715886000,65114,65563,65092,65160
1715889600,65214,65304,65057,65275
1715893200,65283,65497,65241,65464
1715896800,65470,65486,65176,65436
1715900400,65437,65437,65204,65252
1715904000,65252,65497,65251,65497
1715907600,65497,65497,65129,65351
1715911200,65357,65442,65188,65399
1715914800,65396,65874,65361,65607
1715918400,65591,65641,65395,65469
1715922000,65470,65710,65466,65710
1715925600,65710,66145,65594,65966
1715929200,65993,66500,65993,66431
1715932800,66429,66455,66089,66159
1715936400,66152,66398,66090,66353
1715940000,66356,66519,66204,66500
1715943600,66514,66568,66216,66221
1715947200,66219,66563,66137,66397
1715950800,66396,66438,65829,65966
1715954400,65927,66872,65927,66861
1715958000,66845,67482,66599,67244
1715961600,67238,67345,66959,66968
1715965200,66962,67035,66711,66750
1715968800,66749,66879,66280,66845
1715972400,66844,67096,66677,67083
1715976000,67075,67075,66795,66922
1715979600,66919,66952,66776,66871
1715983200,66829,66836,66711,66794
1715986800,66797,67080,66720,67053
1715990400,67059,67099,66783,66926
1715994000,66924,67020,66792,67007
1715997600,66996,67074,66846,66933
1716001200,66930,67026,66882,66976
1716004800,66986,67022,66856,66911
1716008400,66905,66916,66847,66879
1716012000,66893,66958,66775,66941
1716015600,66940,67241,66863,66928
1716019200,66882,67089,66882,67044
1716022800,67046,67151,67017,67142
1716026400,67152,67297,67072,67238
1716030000,67222,67391,67160,67209
1716033600,67236,67267,66967,66967
1716037200,66988,67098,66839,66896
1716040800,66891,67056,66663,66816
1716044400,66829,66911,66679,66843
1716048000,66835,66999,66734,66897
1716051600,66896,66989,66791,66874
1716055200,66874,66911,66794,66818
1716058800,66814,66971,66783,66936
1716062400,66935,67055,66894,66989
1716066000,66984,67011,66847,66923
1716069600,66923,67025,66847,66935
1716073200,66936,67048,66919,66930
1716076800,66923,67005,66853,66924
1716080400,66921,66990,66891,66935
1716084000,66934,67193,66934,67192
1716087600,67193,67249,67102,67171
1716091200,67167,67181,67023,67151
1716094800,67151,67152,67089,67110
1716098400,67108,67152,66983,67035
1716102000,67036,67297,66993,67297
1716105600,67297,67306,67144,67179
1716109200,67163,67176,67031,67152
1716112800,67152,67654,67123,67278
1716116400,67278,67346,67031,67322
1716120000,67335,67335,66863,66874
1716123600,66863,67128,66735,67062
1716127200,67038,67136,66857,66940
1716130800,66938,66987,66783,66907
1716134400,66906,66999,66588,66673
1716138000,66673,66830,66583,66741
1716141600,66735,66768,66567,66573
1716145200,66585,66637,65901,66052
1716148800,66032,66280,66019,66161
1716152400,66155,66327,66026,66292
1716156000,66279,66439,66250,66366
1716159600,66340,66348,66208,66275
1716163200,66255,66471,66153,66448
1716166800,66446,66559,66074,66519
1716170400,66518,66751,66506,66667
1716174000,66665,66747,66583,66668
1716177600,66670,67120,66622,67119
1716181200,67119,67268,67072,67127
1716184800,67126,67156,66304,66412
1716188400,66383,66887,66381,66826
1716192000,66821,67048,66759,66781
1716195600,66781,66979,66759,66905
1716199200,66904,67322,66888,67142
1716202800,67115,67306,66927,67005
1716206400,67009,67091,66808,66936
1716210000,66936,67150,66791,67075
1716213600,67101,67116,66769,66993
1716217200,66994,67483,66889,67426
1716220800,67425,68276,67411,68231
1716224400,68235,68660,68050,68325
1716228000,68351,68799,68336,68792
1716231600,68791,70121,68637,70057
1716235200,70057,70421,69212,69526
1716238800,69528,69777,68949,69726
1716242400,69737,69972,69562,69617
1716246000,69608,71500,69608,71401
1716249600,71435,71958,71117,71302
1716253200,71265,71297,70725,71079
1716256800,71066,71386,70885,71274
1716260400,71262,71390,71131,71285
1716264000,71282,71288,70837,70876
1716267600,70897,71216,70823,71186
1716271200,71192,71381,71083,71202
1716274800,71212,71227,70852,70855
1716278400,70852,71048,70835,70903
1716282000,70908,71052,70847,70977
1716285600,70980,71262,70926,71031
1716289200,71031,71433,70959,71120
1716292800,71121,71416,71048,71327
1716296400,71263,71302,70531,70586
1716300000,70580,70895,70182,70199
1716303600,70196,70476,69658,69781
1716307200,69772,70209,69639,69640
1716310800,69639,69881,69530,69821
1716314400,69833,69921,69505,69803
1716318000,69798,69953,69156,69264
1716321600,69241,69747,69237,69716
1716325200,69699,69780,69451,69780
1716328800,69710,70209,69710,70209
1716332400,70205,70361,70068,70136
1716336000,70155,70266,70050,70107
1716339600,70089,70210,70007,70155
1716343200,70167,70344,69931,69996
1716346800,69997,70047,69823,69940
1716350400,69993,69994,69214,69595
1716354000,69597,69907,69517,69899
1716357600,69905,70040,69792,69831
1716361200,69872,69885,69589,69715
1716364800,69728,70173,69634,70003
1716368400,70004,70073,69839,69989
1716372000,69989,70218,69941,70178
1716375600,70195,70260,69747,69747
1716379200,69739,70090,69518,69652
1716382800,69614,69902,69417,69559
1716386400,69639,70153,69419,70093
1716390000,70080,70560,69907,70461
1716393600,70436,70649,70197,70221
1716397200,70224,70406,69675,69865
1716400800,69833,69893,69253,69592
1716404400,69591,69799,69459,69599
1716408000,69664,69956,69376,69406
1716411600,69413,69641,68879,69464
1716415200,69472,69519,69007,69091
1716418800,69103,69184,68924,69118
1716422400,69151,69555,69151,69468
1716426000,69454,69574,69219,69440
1716429600,69458,69527,69332,69445
1716433200,69434,69486,69263,69404
1716436800,69405,69538,69369,69502
1716440400,69504,69526,69302,69437
1716444000,69406,69622,69345,69518
1716447600,69519,69806,69431,69690
1716451200,69691,69799,69555,69643
1716454800,69682,69806,69564,69621
1716458400,69622,69766,69513,69517
1716462000,69527,70016,69527,69955
1716465600,69926,70024,69023,69413
1716469200,69412,69538,67700,68009
1716472800,67952,68279,67573,67708
1716476400,67682,68249,67680,68030
1716480000,68022,68133,67777,67782
1716483600,67799,68052,67577,67591
1716487200,67589,67599,66704,67326
1716490800,67312,67631,67009,67114
1716494400,67118,67892,66343,67764
1716498000,67755,68281,67134,67868
1716501600,67951,67951,67513,67646
1716505200,67654,67947,67462,67945
1716508800,67915,67963,67608,67820
1716512400,67823,67823,67625,67734
1716516000,67709,67963,67607,67937
1716519600,67950,67979,67789,67846
1716523200,67864,67875,67629,67672
1716526800,67657,67659,67072,67270
1716530400,67270,67556,66839,66886
1716534000,66873,67289,66831,67151
1716537600,67162,67184,66623,67160
1716541200,67156,67402,67019,67342
1716544800,67345,67489,67296,67311
1716548400,67324,67433,67256,67309
1716552000,67304,67548,67304,67475
1716555600,67472,67573,66911,67045
1716559200,67042,67971,66959,67831
1716562800,67830,68380,67830,68306
1716566400,68309,68438,67906,68364
1716570000,68364,68902,68363,68891
1716573600,68893,69171,68832,68953
1716577200,68906,69254,68750,69171
1716580800,69110,69210,68866,68866
1716584400,68866,68999,68798,68877
1716588000,68868,68871,68693,68783
1716591600,68784,68784,68520,68548
1716595200,68549,68674,68503,68529
1716598800,68544,68697,68540,68602
1716602400,68611,68808,68592,68804
1716606000,68802,68881,68651,68735
1716609600,68730,68807,68668,68767
1716613200,68767,68792,68686,68701
1716616800,68699,68717,68610,68645
1716620400,68628,68775,68611,68732
1716624000,68734,69040,68726,68871
1716627600,68866,69123,68836,69076
1716631200,69076,69438,69065,69350
1716634800,69360,69580,69106,69106
1716638400,69107,69289,69065,69122
1716642000,69130,69230,68891,69031
1716645600,69028,69075,68958,69027
1716649200,69027,69197,68866,68934
1716652800,68936,69034,68866,68936
1716656400,68937,69089,68916,69056
1716660000,69056,69214,69056,69200
1716663600,69206,69239,69106,69149
1716667200,69170,69204,69073,69092
1716670800,69089,69164,69038,69140
1716674400,69140,69163,69048,69122
1716678000,69124,69347,69124,69275
1716681600,69288,69315,69140,69156
1716685200,69158,69239,69148,69157
1716688800,69161,69174,68832,68901
1716692400,68900,69106,68890,69066
1716696000,69044,69044,68925,68968
1716699600,68959,69106,68924,69106
1716703200,69106,69147,69031,69091
1716706800,69095,69397,69086,69320
1716710400,69311,69500,69056,69124
1716714000,69141,69214,68970,69066
1716717600,69061,69189,69061,69189
1716721200,69189,69197,69035,69100
1716724800,69097,69114,68949,68969
1716728400,68965,69110,68940,69110
1716732000,69121,69264,69020,69252
1716735600,69264,69339,68668,68825
1716739200,68824,68932,68708,68770
1716742800,68773,68891,68726,68755
1716746400,68755,68818,68701,68782
